mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,3600 ,100 ,9400 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,750 ,15 ,3200 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,تجاري,900 ,30 ,4600 
الرياض,شمال الرياض,حي حطين,شرق,سكني,469 ,15 ,3800 
الرياض,شمال الرياض,حي العارض,جنوب,تجاري,1025 ,60 ,4300 
الرياض,شمال الرياض,حي العارض,جنوب شرقي,سكني,506 ,20 ,2700 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,750 ,15 ,3350 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,800 ,15 ,3500 
الرياض,شمال الرياض,حي بنبان,4 شوارع,تجاري,7500 ,80 ,1160 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,400 ,20 ,4450 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,800 ,20 ,4300 
الرياض,شمال الرياض,حي الورود,جنوب,سكني,475 ,12 ,2900 
الرياض,شمال الرياض,حي العارض,4 شوارع,تجاري,6930 ,35 ,3700 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,سكني,1050 ,15 ,3300 
الرياض,شمال الرياض,حي الملقا,شمال,غير محدد,900 ,30 ,5250 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,7500 ,60 ,7000 
الرياض,شمال الرياض,حي بنبان,غرب,غير محدد,375 ,15 ,744 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,875 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,455 ,18 ,4000 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني,437 ,15 ,675 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1600 ,28 ,4600 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,437 ,15 ,4200 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,780 ,20 ,4500 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,675 ,15 ,3500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1050 ,15 ,3200 
الرياض,شمال الرياض,حي حطين,شرق,سكني,437 ,15 ,3700 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,737 ,15 ,3800 
الرياض,شمال الرياض,حي القيروان,شمال,سكني,5449 ,20 ,850 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,غير محدد,750 ,15 ,4000 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,420 ,15 ,2400 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,445 ,15 ,3300 
الرياض,شمال الرياض,حي القيروان,جنوب,سكني أو تجاري,900 ,25 ,4200 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,881 ,18 ,4000 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,375 ,15 ,2300 
الرياض,شمال الرياض,حي المصيف,4 شوارع,تجاري,6000 ,100 ,7000 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,690 ,15 ,3450 
الرياض,شمال الرياض,حي العقيق,3 شوارع,تجاري,2500 ,30 ,4000 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,391 ,15 ,4500 
الرياض,شمال الرياض,حي الملقا,جنوب شرقي,سكني,1755 ,15 ,3300 
الرياض,شمال الرياض,حي النرجس,شمال غربي,سكني,1047 ,20 ,3500 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني,850 ,15 ,635 
الرياض,شمال الرياض,حي العليا,3 شوارع,سكني,1590 ,غير محدد,3000 
الرياض,شمال الرياض,حي العارض,شمال,سكني,476 ,15 ,2100 
الرياض,شمال الرياض,حي الغدير,جنوب غربي,سكني,1176 ,20 ,4500 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,525 ,20 ,4650 
الرياض,شمال الرياض,حي النرجس,شمال غربي,سكني,1050 ,15 ,2800 
الرياض,شمال الرياض,حي الوادي,شمال غربي,سكني,350 ,15 ,4285 
الرياض,شمال الرياض,حي النرجس,جنوب,غير محدد,600 ,15 ,2500 
الرياض,شمال الرياض,حي النخيل,غرب,غير محدد,1950 ,30 ,5400 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,سكني,1458 ,15 ,3600 
الرياض,شمال الرياض,حي النرجس,شمال,تجاري,1095 ,36 ,2800 
الرياض,شمال الرياض,حي القيروان,جنوب شرقي,سكني أو تجاري,1800 ,30 ,3200 
الرياض,شمال الرياض,حي الربيع,شمال,سكني,478 ,20 ,3500 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,سكني أو تجاري,2130 ,60 ,8000 
الرياض,شمال الرياض,حي الملقا,شمال,تجاري,900 ,30 ,5250 
الرياض,شمال الرياض,حي العقيق,جنوب,سكني أو تجاري,1800 ,60 ,8000 
الرياض,شمال الرياض,حي النرجس,غرب,تجاري,900 ,80 ,4700 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,1575 ,20 ,5000 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,726 ,15 ,4000 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,445 ,15 ,3500 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,875 ,25 ,4050 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,2240 ,25 ,4400 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6585 ,5 ,3800 
الرياض,شمال الرياض,حي العارض,3 شوارع,سكني أو تجاري,5335 ,35 ,2000 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,770 ,25 ,2500 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1800 ,15 ,3200 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,1089 ,15 ,4300 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,687 ,20 ,4000 
الرياض,شمال الرياض,حي الياسمين,شمال غربي,سكني,840 ,15 ,4000 
الرياض,شمال الرياض,حي الربيع,شمال غربي,سكني,981 ,15 ,3900 
الرياض,شمال الرياض,حي الملقا,شمال,غير محدد,880 ,20 ,4300 
الرياض,شمال الرياض,حي النرجس,شمال شرقي,تجاري,1015 ,30 ,2400 
الرياض,شمال الرياض,حي الندى,شمال غربي,سكني,300 ,15 ,3800 
الرياض,شمال الرياض,حي الصحافة,جنوب غربي,سكني,840 ,15 ,3300 
الرياض,شمال الرياض,حي حطين,3 شوارع,سكني,8000 ,20 ,5000 
الرياض,شمال الرياض,حي العقيق,جنوب غربي,سكني أو تجاري,500 ,30 ,4100 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,سكني,10500 ,15 ,3550 
الرياض,شمال الرياض,حي الورود,3 شوارع,سكني,896 ,20 ,3906 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,600 ,20 ,3550 
الرياض,شمال الرياض,حي حطين,شمال,سكني,700 ,20 ,4900 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,500 ,15 ,2700 
الرياض,شمال الرياض,حي المصيف,غرب,تجاري,910 ,36 ,3900 
الرياض,شمال الرياض,حي الصحافة,4 شوارع,سكني,8480 ,15 ,3500 
الرياض,شمال الرياض,حي بنبان,4 شوارع,سكني,17770 ,20 ,810 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,552 ,20 ,5797 
الرياض,شمال الرياض,حي حطين,شرق,سكني,675 ,15 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,780 ,20 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,2050 ,28 ,4000 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,1120 ,20 ,3750 
الرياض,شمال الرياض,حي القيروان,شمال,سكني,747 ,15 ,1300 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,562 ,15 ,4500 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,780 ,15 ,3100 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,500 ,15 ,2900 
الرياض,شمال الرياض,حي القيروان,شمال,سكني,600 ,15 ,2700 
الرياض,شمال الرياض,حي بنبان,شمال غربي,غير محدد,750 ,20 ,1066 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1050 ,15 ,2550 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني أو تجاري,900 ,30 ,4700 
الرياض,شمال الرياض,حي الوادي,شمال غربي,سكني,608 ,15 ,3200 
الرياض,شمال الرياض,حي الربيع,جنوب,سكني,600 ,20 ,4200 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,750 ,15 ,3000 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,750 ,15 ,3700 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,900 ,20 ,3600 
الرياض,شمال الرياض,حي الملقا,غرب,تجاري,2000 ,60 ,9000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1050 ,20 ,4650 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,783 ,15 ,2750 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني أو تجاري,3600 ,36 ,3600 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,600 ,20 ,3500 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,900 ,20 ,3600 
الرياض,شمال الرياض,حي صلاح الدين,3 شوارع,تجاري,3705 ,غير محدد,9446 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,750 ,35 ,4700 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,13216 ,25 ,3600 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,15 ,3500 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,750 ,36 ,4250 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4100 
الرياض,شمال الرياض,حي النخيل,جنوب غربي,غير محدد,1050 ,20 ,5000 
الرياض,شمال الرياض,حي حطين,شمال,سكني,750 ,15 ,4200 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,276 ,12 ,4500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني أو تجاري,900 ,25 ,4200 
الرياض,شمال الرياض,حي القيروان,شمال غربي,سكني,5419 ,20 ,900 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,783 ,15 ,2750 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,13112 ,25 ,3800 
الرياض,شمال الرياض,حي الصحافة,جنوب,تجاري,810 ,25 ,8000 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني أو تجاري,4900 ,40 ,800 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,1950 ,30 ,5500 
الرياض,شمال الرياض,حي حطين,جنوب غربي,سكني,2289 ,28 ,3850 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,420 ,14 ,2500 
الرياض,شمال الرياض,حي النخيل,شمال شرقي,غير محدد,1225 ,20 ,6500 
الرياض,شمال الرياض,حي الواحة,شمال,سكني,864 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1450 ,21 ,4200 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,480 ,15 ,4500 
الرياض,شمال الرياض,حي العقيق,شمال,سكني أو تجاري,937 ,30 ,3300 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,748 ,15 ,3400 
الرياض,شمال الرياض,حي حطين,شمال غربي,سكني,494 ,12 ,4000 
الرياض,شمال الرياض,حي العارض,4 شوارع,سكني أو تجاري,3500 ,غير محدد,2300 
الرياض,شمال الرياض,حي بنبان,شرق,سكني,750 ,28 ,1000 
الرياض,شمال الرياض,حي النرجس,شمال,غير محدد,1086 ,35 ,3400 
الرياض,شمال الرياض,حي حطين,شمال شرقي,تجاري,1050 ,30 ,5700 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,379 ,20 ,804 
الرياض,شمال الرياض,حي القيروان,4 شوارع,تجاري,11000 ,36 ,2000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,976 ,25 ,4300 
الرياض,شمال الرياض,حي الفلاح,شمال غربي,سكني,750 ,20 ,4000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,397 ,15 ,2900 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,900 ,20 ,2400 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,1020 ,20 ,4000 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,750 ,25 ,3600 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,990 ,20 ,4300 
الرياض,شمال الرياض,حي العليا,3 شوارع,سكني,2000 ,14 ,3000 
الرياض,شمال الرياض,حي القيروان,شمال,سكني,600 ,15 ,2600 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,20 ,3300 
الرياض,شمال الرياض,حي حطين,4 شوارع,سكني,5855 ,35 ,6500 
الرياض,شمال الرياض,حي الوادي,جنوب,سكني,621 ,20 ,3000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,350 ,15 ,2500 
الرياض,شمال الرياض,حي الفلاح,شمال شرقي,سكني,1200 ,20 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1170 ,25 ,3800 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,375 ,15 ,3450 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,375 ,15 ,2900 
الرياض,شمال الرياض,حي الصحافة,3 شوارع,تجاري,5040 ,60 ,9000 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,975 ,25 ,882 
الرياض,شمال الرياض,حي الوادي,جنوب غربي,سكني,918 ,15 ,3050 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,1450 ,20 ,4000 
الرياض,شمال الرياض,حي القيروان,غرب,سكني,750 ,15 ,2750 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,419 ,15 ,4300 
الرياض,شمال الرياض,حي الياسمين,شرق,تجاري,1300 ,80 ,5000 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,750 ,15 ,840 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,900 ,15 ,2300 
الرياض,شمال الرياض,حي النرجس,شمال,تجاري,900 ,80 ,8000 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,750 ,15 ,733 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,23900 ,28 ,4000 
الرياض,شمال الرياض,حي الوادي,شمال شرقي,تجاري,1155 ,36 ,4300 
